"seller_id","monthly_orders","monthly_sales","avg_price","seller_tier"
"3f3486b61f45078d4f31ee5e43d8c5bb",4.4,425.53,83.67,small_seller
"3f8034bfc6b8b4135534975d49f04c63",2.4,262.78,120.4,small_seller
"3f8247d0f772ffa58560e5c682521ad5",1.0,139.9,140.0,small_seller
"3f84fefc07dc159b268d4a77d3e8c425",1.5,100.3,64.5,small_seller
"3f995f07c49d0d55a99d5c54957f7d81",3.6,329.64,92.08,small_seller
"3f9be91358837bff69df67edfa3e42e8",2.3,189.9,82.33,small_seller
"3f9c56764fabca627406093dcb3ef0b4",2.3,303.1,130.0,small_seller
"3fac58ce0ad699020c7944d53c41329c",2.5,311.24,121.0,small_seller
"3fadb4cba4c35bce6a7eaf9872d5623a",1.5,104.75,73.5,small_seller
"3faf68a3b0af94b10bac70d86077be49",1.8,330.73,189.0,small_seller
"3fd1e727ba94cfe122d165e176ce7967",7.4,561.04,78.4,small_seller
"3fe7120d6257285ac6a3ce7cb071ccec",2.0,199.98,100.0,small_seller
"3febca52652e7209509ccfe61cbde40e",2.0,84.0,42.0,small_seller
"3fefda3299e6dfaea3466ef346a3571a",1.0,209.0,209.0,small_seller
"4003520d80d0bad1d5623f7aa3c63cda",1.0,70.0,70.0,small_seller
"400f221ab83037c0ea78f1267da9624d",1.0,865.0,865.0,small_seller
"402916f742e5c740cc751493d9cf5053",9.0,1252.0,139.0,medium_seller
"403aa86912527d730337ffcb0fb096ab",1.6,1279.98,1121.43,medium_seller
"4049512728d969bec69f84088b012416",1.8,97.46,50.25,small_seller
"404e1ba01358af4cd63f679b2c4d1fa1",1.3,62.32,45.33,small_seller
"40536e7ca18e1bce252828e5876466cc",1.0,231.98,232.0,small_seller
"406740ee611378a662d274c7d8c43c4a",4.0,895.0,224.0,small_seller
"406822777a0b9eb5c50e442dd4cd3ec5",4.1,331.64,77.09,small_seller
"4091f77d8c768fc3e81c20761471761d",2.0,269.75,106.75,small_seller
"40d54b51e962dbe09cabbcfd33298dee",2.5,565.46,229.75,small_seller
"40db9e9aa57f7bb151bcda6b0f9bdbb7",2.4,4633.6,1903.8,medium_seller
"40ec8ab6cdafbcc4f544da38c67da39a",2.0,117.8,59.0,small_seller
"411f3b52d857390502ee4e4d5ceabc2d",4.2,360.8,84.2,small_seller
"4125d9385a25e82d2f72d3a0fd55bc3f",1.0,42.9,43.0,small_seller
"412a4720f3e9431b4afa1476a1acddbe",2.1,205.81,104.0,small_seller
"4170f6a9367e6b5d6401d03ce6d54569",1.3,189.59,171.0,small_seller
"417a1e6c7321084d2a0ae0d023cfad93",1.0,48.9,49.0,small_seller
"41958cbd3335433c8740300e8cd600d5",1.0,32.99,33.0,small_seller
"41ab63a91b8b264e8c8780368bf1dd5b",1.7,367.42,200.43,small_seller
"41b14765bd56c8ad10971074380f9c0c",1.6,79.1,44.4,small_seller
"41b39e28db005d9731d9d485a83b4c38",9.8,855.63,81.05,small_seller
"41b86b552e54e3a7009596125aa8b167",5.0,797.65,167.5,small_seller
"41c2bad7229b0c25e6becf179ebf63ff",5.0,195.5,37.0,small_seller
"41c9d3997dd3c072c31139dc5bb5761f",1.0,332.93,333.0,small_seller
"41da412d33e8da4f22baf55cb1bde82c",2.5,143.82,64.17,small_seller
"41e0fa5761c886a630994a55c12087e7",1.7,141.2,85.0,small_seller
"4200ddf1967c5e41e48db62bc6d4b5ac",2.4,81.64,30.78,small_seller
"4221a7df464f1fe2955934e30ff3a5a1",1.7,283.17,170.0,small_seller
"422be4cc81a457fdb46f47edeb968ae5",1.0,239.9,240.0,small_seller
"427165bf50f8ca07efc7bdc2bfcf1688",5.0,1603.5,321.0,medium_seller
"42b6488f5b8246d9141712abd4b1b693",1.0,124.0,124.0,small_seller
"42b729f859728f5079499127a9c2ef37",13.0,514.86,39.5,small_seller
"42bde9fef835393bb8a8849cb6b7f245",3.9,855.89,232.11,small_seller
"42d4b7e70819438f5ada61c965e92d7e",1.0,49.6,50.0,small_seller
"42ef3192a9ff87a22d1867b74b3ee205",3.3,193.44,48.43,small_seller
"42fa4ee7240e9b8eb4576358ec142ba7",3.7,640.95,166.67,small_seller
"42fb44130ac3134cde8e35cf8ec7df25",1.5,31.35,20.5,small_seller
"430315b7bb4b6e4b3c978f9dfa9b0558",2.9,445.49,144.86,small_seller
"4305fe92735c8a43d154ff6dd2b8d927",3.2,480.98,151.0,small_seller
"431050a06a317f2b38168dec3dcd2b46",2.4,297.56,123.6,small_seller
"431af27f296bc6519d890aa5a05fdb11",7.3,819.34,113.56,small_seller
"4324dd16853115efb0fd9d0d131ba6f4",2.0,175.38,88.83,small_seller
"432c37c9dfba871172ec162e20118b8c",3.3,212.06,65.43,small_seller
"432c67955c0acd1fd6b0b5d678766a71",1.0,163.0,163.0,small_seller
"43402bdf22aa2310e8f99e2f94f78628",2.0,324.98,162.5,small_seller
"4342d4b2ba6b161468c63a7e7cfce593",5.0,716.78,197.25,small_seller
"436bf27f2f18474fc6047702e9f8a866",1.0,29.9,30.0,small_seller
"4371b634e0efc0e22b09b52907d9d469",7.3,585.29,76.93,small_seller
"43753b27d77860f1654aa72e251a7878",1.0,23.9,24.0,small_seller
"4391ea5c5990502176a1dcda44a2373d",1.0,783.0,783.0,small_seller
"439a47cc365d6e3bd526812ea9de3c29",1.3,197.75,168.83,small_seller
"43a1d4bab73b816e44ef4e4facd9f9b5",1.0,189.9,190.0,small_seller
"43a5d4a57af536fddc96d08be3afdfcb",1.0,75.0,75.0,small_seller
"43b2c864251aa0ce4030c746984e088a",1.0,47.4,47.5,small_seller
"43f8c9950d11ecd03a0304a49e010da6",4.6,472.18,108.67,small_seller
"44073f8b7e41514de3b7815dd0237f4f",8.0,1040.54,138.22,medium_seller
"440dd6ab244315c632130ecfb63827b1",4.6,671.86,141.55,small_seller
"443d880f15cbd3572885e1d44bf2c478",1.0,94.8,95.0,small_seller
"4450bd8327d471c4a11a83d1445b1b62",1.0,199.0,199.0,small_seller
"446cc09cdbb130904da114e807dbec40",1.0,84.27,84.33,small_seller
"44717f64ec2a457979cf83c429077666",2.0,107.0,54.0,small_seller
"447d377bdb757058acb569025ee18a93",1.0,64.99,65.0,small_seller
"44ed138eca6214d572ce1d813fb0049b",2.0,129.79,65.0,small_seller
"44f091b5abab8018f682fce8124b85e5",2.0,560.03,232.33,small_seller
"45213867cefbf2cd4c6177e10216a951",1.8,619.43,343.88,small_seller
"4559697a8f7e637227c2eeaed843baff",3.5,308.0,106.25,small_seller
"455befea1bb853c75ccbca94cff26e5c",1.0,19.99,20.0,small_seller
"455c5640e8c5bd1b2ee85c0158f85727",2.0,1682.38,650.75,medium_seller
"455f46ef09a9e45667e2981df84b5cc2",2.0,59.8,30.0,small_seller
"457fe919b032a3f7dadba6fb92cf7855",3.0,368.3,110.67,small_seller
"458c6fa920810ce2492da71bc26d9eec",2.0,756.76,378.0,small_seller
"458d868c9642f55f18f04e951a3fdde6",1.0,1359.0,1359.0,medium_seller
"45a3d05fb00435e52a28859dd03703b3",1.0,1299.0,1299.0,medium_seller
"45ba18c210d42734ec52c0c1c574e9ee",7.6,1117.83,165.4,medium_seller
"45c20d94d9171b0bcfab3c955e47d67b",1.3,43.15,28.33,small_seller
"45d33f715e24d15a6ccf5c17b3a23e3c",4.1,342.98,89.57,small_seller
"461ff5303b6c9c1a4a07f40c5aece516",1.0,34.23,34.33,small_seller
"466222e777149751370e7e98fb623b0c",1.0,87.9,88.0,small_seller
"4677a5437afda5fa7140b927b07be1cc",2.8,853.92,252.0,small_seller
"46dc3b2cc0980fb8ec44634e21d2718e",25.6,6288.32,266.25,big seller
"46ef1a25845fc051c2998d878354810c",1.3,62.6,51.75,small_seller
"4736e9d642ef4257cd7622516931eb51",2.3,154.12,69.86,small_seller
"47648caee88ccfe951fbb27fbf7b4cbe",1.5,782.5,536.0,small_seller
"478bfe564db21eeb44386606aa30b650",1.5,91.35,68.0,small_seller
"47efca563408aae19bb7206c2d969ea9",1.7,360.29,213.57,small_seller
"47f55702f598c7c6cc8458b0fbc1c49a",1.0,63.75,63.5,small_seller
"48162d548f5b1b11b9d29d1e01f75a61",3.6,1079.48,330.0,medium_seller
"4830e40640734fc1c52cd21127c341d4",15.0,703.1,45.14,small_seller
"48328ec9a579151d9cc6a86d4a59336c",1.0,1099.0,1099.0,medium_seller
"483ca627d131e18f988349b1655c0acd",1.0,264.0,264.0,small_seller
"48436dade18ac8b2bce089ec2a041202",9.2,818.11,95.33,small_seller
"485452467ff670447e84a8370c3fc898",1.5,87.85,54.5,small_seller
"4867209cb29b56b92893d7bde3ce8012",1.0,150.0,150.0,small_seller
"4869f7a5dfa277a7dca6462dcf3b52b2",66.6,13507.8,209.41,big seller
"48985c61529077fa4f1e38bcff0f2ed3",1.2,146.55,125.0,small_seller
"48b6c3f4c6a93171da04b75313f2130f",1.0,145.13,145.0,small_seller
"48bad451945f5227341793478d6353ea",1.0,102.33,102.33,small_seller
"48e5ee06fb2dc74df1c711a9b6dfac2a",1.0,57.0,57.0,small_seller
"48e954b2da4f6a750c844173b347ed40",1.0,198.9,199.0,small_seller
"48efc9d94a9834137efd9ea76b065a38",32.0,334.7,10.0,small_seller
"48fb026ed7455a42f5d3e9390ed5088e",2.2,111.14,50.2,small_seller
"49067458c68f7701fd334ce326accbe0",2.1,130.96,64.0,small_seller
"4917cee8d902e13428c3ec4b1ca6f315",2.4,387.28,173.5,small_seller
"491a5ada3aa1678414e990262c4bbdc1",1.0,1420.0,1420.0,medium_seller
"49383af7ab774e4e8f3000f49c83dc4b",1.6,132.0,77.0,small_seller
"4965a7002cca77301c82d3f91b82e1a9",1.0,8.49,8.0,small_seller
"497709c2976a8fa308730a2dec5b0726",1.0,76.0,76.0,small_seller
"4978a02ea9c8be7a9b5480680f40334e",3.0,392.77,141.83,small_seller
"499185655c29ecfdbfe776ef7cf875b5",1.0,89.0,89.0,small_seller
"4992e76a42cb3aad7a7047e0d3d7e729",3.6,138.19,39.81,small_seller
"499ec63c58e51296c9cf57edcfe1c8a8",1.7,121.67,72.67,small_seller
"49cdc90518a4f82676b38b3c1aa43ff6",1.7,513.17,296.67,small_seller
"49e7217cfe4e427191c378ec626d8737",1.9,428.96,189.14,small_seller
"49f8d2ea7b718d0ce587d34207caf2b4",1.0,149.9,150.0,small_seller
"4a1917ef994878940e1fb03eeb787ad7",1.0,384.0,384.0,small_seller
"4a1f694197d05fe70026b016a7316b41",2.8,181.55,72.0,small_seller
"4a23adac87cf538689fa600d976f78b2",3.0,405.0,135.0,small_seller
"4a3ca9315b744ce9f8e9374361493884",90.3,10023.65,109.55,big seller
"4a3ccda38b2129705f3fb522db62ca31",5.5,1421.88,357.25,medium_seller
"4a5b36211b1f51bf7eaa5c10a57fa483",1.0,139.19,139.0,small_seller
"4a82168aaef173cbb6e46ae88728f919",2.0,256.0,135.0,small_seller
"4a82c4af97ffc0fb2dc26bfdc03b1842",1.0,47.9,48.0,small_seller
"4aba391bc3b88717ce08eb11e44937b2",1.8,474.74,242.31,small_seller
"4aba6a02a788d3ec81c03137144d9a80",1.0,89.9,90.0,small_seller
"4b0fdb526525f9890eb145bf1534640e",2.6,345.57,140.86,small_seller
"4b1eaadf791bdbbad8c4a35b65236d52",6.0,1627.4,271.0,medium_seller
"4b39558c138930b9e5489c93b6df5fe3",2.0,548.35,303.0,small_seller
"4b5f66b7adcf57f1ecc0d3c07dd6b177",1.9,531.81,261.83,small_seller
"4b9750c8ad28220fe6702d4ecb7c898f",19.8,1446.85,73.0,medium_seller
"4b98b0428fc1932cc2514ef9ce2505e6",1.0,163.82,164.0,small_seller
"4ba52dfeba874da5b9ee7b17c7494f04",2.8,365.75,169.0,small_seller
"4bc3d93e4a5f88a598d3d8ce4ae510b3",1.0,169.0,169.0,small_seller
"4bcec44888b30ba9001234c534716d3f",1.0,29.2,29.2,small_seller
"4be6b962d83299498bae2190f95d6566",2.8,127.2,62.25,small_seller
"4be9ae93c4fc0f41713d71a4194ee1b3",1.0,109.9,110.0,small_seller
"4bf2f4ee540798a61f9636d12cd9cc80",2.9,499.56,164.9,small_seller
"4bf658053d453036c70976bccb2c31b2",1.0,871.5,871.5,small_seller
"4bfc7a4a1cf8d4d2121c27422d9e50b5",4.3,1354.07,278.17,medium_seller
"4c03b9dd4c11ee2cb35c96c49efc9420",8.0,1076.43,121.83,medium_seller
"4c18691b6037662be2df78a765d98ab5",9.0,456.5,45.14,small_seller
"4c1c7281388a33dd06daac44f9fadbd1",2.5,94.16,36.5,small_seller
"4c2b230173bb36f9b240f2b8ac11786e",15.4,858.37,54.59,small_seller
"4c498c7345e89aebad651544829beca0",5.3,535.53,102.56,small_seller
"4c4d546adf3c3868fe19c9ec6e9ffda9",1.0,55.85,56.0,small_seller
"4c60877808f4318ef1107fbeb8f89afa",1.0,59.0,59.0,small_seller
"4c61e37f664c3c88aff092aa5ac779d7",3.5,394.16,182.5,small_seller
"4c8545742faaf58fafd5fd14d25d75cf",1.3,1006.67,865.0,medium_seller
"4c8b8048e33af2bf94f2eb547746a916",3.3,288.68,86.29,small_seller
"4cc43a222a0f94910728b62b97a8c5f8",1.0,108.5,108.0,small_seller
"4cc4fd4fdd406a85bbdc1f824b731bd7",1.0,539.98,540.0,small_seller
"4ce6e5f6c52515177e18c1c9361d8677",1.0,226.6,227.0,small_seller
"4ce8b55b4bfa4659184e7becc1fba3f2",2.0,199.0,100.0,small_seller
"4cf490a58259286ada5ba8525ba9e84a",1.6,250.84,154.4,small_seller
"4d0041cdbe51b4617d95c70b19decc74",2.7,1745.07,780.0,medium_seller
"4d232b78ab7ef10393dc3807d827bc0d",2.5,737.5,290.5,small_seller
"4d600e08ecbe08258c79e536c5a42fee",1.7,844.67,555.0,small_seller
"4d6d651bd7684af3fffabd5f08d12e5a",21.7,2563.96,109.82,medium_seller
"4d6fb82c629c7a5028bfd973c07b05e0",2.0,278.0,139.0,small_seller
"4d8809767a5bafe22909c77951fb6b41",1.0,50.0,50.0,small_seller
"4d9fea3499bdc22aa4da4e339365f215",1.0,96.27,96.5,small_seller
"4da0e408c99d2fdc2126dc9fce518060",2.6,178.0,63.35,small_seller
"4dab98ca6cd6d3df586203cefd28a042",1.0,154.9,155.0,small_seller
"4dbd95a08b31ede5c82d3f861cb1ce1a",1.5,326.17,280.0,small_seller
"4dc2e811a1760953cb7c6a590b498943",1.0,175.0,175.0,small_seller
"4dc646b9b9e8e411ef48ba000ea3ac6f",1.0,72.42,72.25,small_seller
"4ddeb3e828550cddc8d45c8bc36ab2d1",1.0,152.0,152.0,small_seller
"4de6e4ba574aa9dfdc824bc44dc47fdd",2.3,75.18,32.0,small_seller
"4deebb3199eeafb282ae33229144f94b",1.3,259.9,180.0,small_seller
"4e06067cc08b3f41d837768d392c3ee3",3.1,94.17,31.6,small_seller
"4e0d109ccfba9a1151c103049880c857",1.0,139.94,140.0,small_seller
"4e17c65a516f69d023a2ae78b84f28d6",3.8,477.45,139.12,small_seller
"4e2627090e6e5b9fabba883a37897683",1.0,99.75,100.0,small_seller
"4e326052e5dbba8adcd512f3450a307e",1.5,285.0,190.0,small_seller
"4e42581f08e8cfc7c090f930bac4552a",1.5,168.0,111.5,small_seller
"4e480be820e37de1444325ff358c9296",1.0,430.3,430.0,small_seller
"4e5725ba188db8252977a4f0227bd462",5.5,482.65,86.75,small_seller
"4e6015589b781adaa5ce7f1892d06bb1",1.5,342.0,228.0,small_seller
"4e7c18b98d84e05cbae3ff0ff03846c2",4.8,539.88,113.29,small_seller
"4e85b538b0dad58852641540686d0e14",1.0,90.49,90.5,small_seller
"4e8dacf3d38f281ae26c3e0321d92d88",2.0,528.99,304.8,small_seller
"4e922959ae960d389249c378d1c939f5",21.0,2300.57,109.55,medium_seller
"4e92348462c75b6c842b994ce84a0ed4",1.0,69.9,70.0,small_seller
"4ea2f12dbe91deeacd2c1e74f069a6e6",1.3,70.07,51.0,small_seller
"4eb61f060e7dcc1d5a80d806c35cc541",2.0,328.25,162.0,small_seller
"4ebdc7e6cd6102a022dadc49156d4ea8",1.6,51.59,29.94,small_seller
"4eeb99008a0f59d2c7759c59f9a346eb",1.0,641.0,641.0,small_seller
"4ef4c39cf3c24f326434cf0b2e48046a",1.3,148.5,107.17,small_seller
"4f0d637c1197fd65405ebd755ac9f86b",1.0,99.9,100.0,small_seller
"4f1f1c8666cdb6442f775c4e8caed465",1.0,472.49,472.5,small_seller
"4f40d2ed38d1cc945364a7cd202a82c7",1.0,319.9,320.0,small_seller
"4fae87d32467e18eb46e4a76a0a0b9ce",1.0,100.9,101.0,small_seller
"4fb41dff7c50136976d1a5cf004a42e2",1.0,410.0,410.0,small_seller
"4fe2f67634d00c021aa01f96b6f2d68e",2.0,86.8,43.0,small_seller
"5011f0d93373a4c5753adf58ca77af8d",2.4,201.88,94.4,small_seller
"503c1de08ae81a2d86f17951b204db55",1.8,408.92,224.17,small_seller
"5058e8c1e82653974541e83690655b4a",5.7,911.17,156.55,small_seller
"5075aaa8404020ae6aa8bf4792099b41",1.4,202.53,159.44,small_seller
"50770d25768b0486d89be26afca3108f",1.5,42.94,28.0,small_seller
"508808d438fe2ff972ed13bb8f4a82e2",10.0,294.83,29.0,small_seller
"50a7e551a7b3f8d37cd6e32d8bfbe5ea",1.0,140.0,140.0,small_seller
"50bf89f1349bc0409a268c3a49678009",1.0,179.9,180.0,small_seller
"50c361bcf670d16f6df4d52de3dff924",1.0,35.0,35.0,small_seller
"50c9975695009e5e6473912e83a6d1da",3.1,247.78,82.56,small_seller
"51209b446b2073894bdc0face6c73ffc",1.0,179.8,180.0,small_seller
"512d298ac2a96d1931b6bd30aa21f61d",1.8,1233.66,578.17,medium_seller
"513a54369b6a8a6602fcb0e129c6d78d",2.0,47.8,24.0,small_seller
"5145090ab595c0d0b8557199f5701fbf",1.3,486.53,355.0,small_seller
"5151aea44289d6c6b090ee31c2132508",7.0,1315.3,188.0,medium_seller
"515d781150feed28a6ac091bb0e3cb8c",2.5,394.98,159.5,small_seller
"5160d23075764e18e07c1f4a87fad743",6.8,485.8,67.8,small_seller
"516e7738bd8f735ac19a010ee5450d8d",19.0,1660.77,85.25,medium_seller
"51702dc2a3e106c76dbff722b5bf0726",1.4,300.57,197.44,small_seller
"5194c22ed1f616ec0c0f33c571542879",1.3,81.87,71.0,small_seller
"519a7aa428f18d125a283cf8c014fdd6",3.0,79.7,27.0,small_seller
"51a04a8a6bdcb23deccc82b0b80742cf",1.0,167.99,168.0,small_seller
"51e0557bc7b86de13e946c60ee91ce39",1.0,45.8,46.0,small_seller
"51e4e89242cbb846c2deff3dc015650e",3.2,164.52,49.8,small_seller
"51ed72984a04e5dd35c2b27e77179038",2.3,431.43,189.67,small_seller
"51f108f62cb87d61918159902c8f8583",1.5,151.86,85.5,small_seller
"52092ddbd3a58c450a4459bf051b2287",1.5,87.92,64.5,small_seller
"520b493b57809f446cb0a233bb3e25c7",6.3,369.89,57.5,small_seller
"522620dcb18a6b31cd7bdf73665113a9",9.0,2971.56,462.63,medium_seller
"5236605f4d4b0b3e4df85b850393fca0",1.0,53.06,53.4,small_seller
"52454f90d4c30c016768db02f88c1a74",1.5,40.25,26.5,small_seller
"52562a9f449c3dc3d53f5f5b9ed74903",1.4,326.66,187.0,small_seller
"525e75a6fb1454a2325ab1734bcec221",2.0,131.41,65.8,small_seller
"5275ca25d0358ca73864e0ae41be1320",2.0,204.8,101.5,small_seller
"527801b552d0077ffd170872eb49683b",8.2,1631.16,204.55,medium_seller
"52831e5990d0771cb4951d6f12928167",1.0,65.0,65.0,small_seller
"528bcf6680c36dddf07620bd35b33a6f",1.0,484.99,485.0,small_seller
"528ce32f560edd11add4169f6a5b65be",1.0,29.9,30.0,small_seller
"52956b80ae65fda598f06f6b9943e7a9",3.0,792.0,264.0,small_seller
"52a50b42accf164f9f019941e5759d9b",4.0,139.96,35.0,small_seller
"52a52b9f656520e99716f5bc40f661c8",1.8,195.78,103.5,small_seller
"52ac6f920b7280e4c6d30dd94de6259b",1.2,1131.46,893.6,medium_seller
"52b53f7061969fe471d119b6195da864",1.0,90.0,90.0,small_seller
"52bb00821bcdd358a5a5a27e1f6be5a1",1.0,174.9,175.0,small_seller
"52d76513f0c4d97f3b99570e2c94ee31",1.9,815.31,514.4,small_seller
"52f0fe436a347ddad7ed5f9aa4e27eaa",4.2,296.87,62.8,small_seller
"52f6f9f13ba19504c02781132a049e75",1.0,199.0,199.0,small_seller
"52f976b17ea7f2f087f56dcc419328f6",1.5,1907.5,1267.5,medium_seller
"52f9db5cfb423382a2fa5c9e39303202",2.4,141.09,56.44,small_seller
"5305693ffae2d3463377b1f6fe67b15a",1.0,93.56,94.0,small_seller
"53088c75f948b48a7ece173ac17f0c12",1.0,87.23,87.33,small_seller
"530ec6109d11eaaf87999465c6afee01",6.9,927.42,136.0,small_seller
"53243585a1d6dc2643021fd1853d8905",29.8,18564.67,532.42,big seller
"53336f97ddbe53e2a617d07b17447b95",1.0,599.5,600.0,small_seller
"533d46c1b06970e99f09523a61df4972",2.0,159.98,80.0,small_seller
"5343d0649eca2a983820bfe93fc4d17e",8.9,1250.08,131.75,medium_seller
"534a01cc6df1e034e05c32028a291fa2",2.5,117.8,52.0,small_seller
"535bf14f36346c7f59d87cece104d70c",1.0,50.0,50.0,small_seller
"537eb890efff034a88679788b647c564",11.4,334.26,30.36,small_seller
"538caafddff204241cecbf3a02e6b3cf",1.5,24.72,16.5,small_seller
"539ed9e19811677513447759be5eccfc",1.0,16.42,16.5,small_seller
"53b0300ca793f9834cd69c0678d35ee8",1.0,332.43,332.4,small_seller
"53d00c40e32aeb924a84ce72b1af869d",3.4,433.17,201.4,small_seller
"53e4c6e0f4312d4d2107a8c9cddf45cd",24.9,1586.79,65.74,medium_seller
"54065e9aef7e9e9c2dc23b7594db021a",2.3,1333.83,729.0,medium_seller
"5415337f1863452476d42d9f14a16a61",1.0,44.9,45.0,small_seller
"54219883e72aad869adfb2a54b7bfa0f",1.0,1350.0,1350.0,medium_seller
"542917da124346b47ea1ac79a93ce454",4.0,260.78,74.8,small_seller
"5444b12c82f21c923f2639ebc722c1ea",1.0,169.9,170.0,small_seller
"544863df86ed3b78a04e0820d41430ee",1.0,23.9,24.0,small_seller
"54583ab379489add547fe47b628db589",5.0,1120.0,231.5,medium_seller
"54965bbe3e4f07ae045b90b0b8541f52",15.6,2192.26,148.6,medium_seller
"54a1852d1b8f10312c55e906355666ee",10.0,861.32,87.0,small_seller
"54aa8463e87776b5612f4bdc4bd5d4de",6.0,379.4,63.0,small_seller
"54c04bdb5ec46762f8f08c7e8f86ed4a",2.6,468.81,179.14,small_seller
"55029529919c0123526150bd26ca8f20",2.3,151.32,53.33,small_seller
"553a440137d6e0cf776aee0bb83ac9f5",2.0,144.8,72.0,small_seller
"5563732abe64c3036cb97ad924128dd1",1.0,202.0,202.0,small_seller
"5566627eab3fe93fd6ee08798226101a",1.3,21.38,17.5,small_seller
"556a6409838156ea299c9d1f9e2dde43",2.0,681.4,526.5,small_seller
"557f22c76691849db52d2abccf0015d0",3.3,216.46,57.5,small_seller
"5587130f9850696ed7fafbc91c2cee44",1.0,34.9,35.0,small_seller
"559d56f3b8f0bc2e5a9a62fe2ce2a39f",2.0,385.0,192.0,small_seller
"55a5b51f93f2b70ea513f5a047b0262a",5.6,571.76,103.86,small_seller
"55bb6fe5bebe5012e2d7d9928e1128ff",2.5,302.76,113.0,small_seller
"55c26bcb609f480eb7868594245febb5",2.0,251.43,137.33,small_seller
"55c96925041a14097b6a7825554f4ad5",1.2,58.96,49.8,small_seller
"55d3daac7c404d59e51c2aa2f4dc5a23",1.6,344.66,215.92,small_seller
"55dedd83e501d8248880557d9073cbfd",8.0,1055.3,132.0,medium_seller
"55f7a3319d80f7fdf078b8f03e6725fe",11.0,1506.89,135.0,medium_seller
"562f8cfc51f265411f487d07e9c40e7f",1.6,95.86,56.38,small_seller
"562fc2f2c2863ab7e79a9e4388a58a14",32.5,1101.78,35.25,medium_seller
"5656537e588803a555b8eb41f07a944b",10.8,502.13,45.44,small_seller
"5659d77e8d90378e39b960ad5956f64e",1.0,91.24,91.0,small_seller
"56642bcb79900e777d68e91915cb4267",3.1,230.31,74.73,small_seller
"5670f4db5b62c43d542e1b2d56b0cf7c",4.4,1326.02,299.0,medium_seller
"56a8b450e802502ba53a9885ee38e29f",1.0,62.45,62.0,small_seller
"56db5c0782e8f7ddc9343f9576ff6d16",1.0,367.4,367.5,small_seller
"56e361f411e38dcef17cdc2a3d99628b",2.5,649.0,309.0,small_seller
"56f413900b5166ab4d730e9ac0b12cb0",1.5,75.9,68.0,small_seller
"570d4583587a5fe2d47c7be89b91ad27",1.0,62.62,62.5,small_seller
"5721089ba9214e80074f27d5a03fc0eb",2.5,122.96,52.0,small_seller
"5733d806668f8712c24b9abaefbfa642",1.0,121.9,122.0,small_seller
"5741dc2bf5044c34d0698681c5081bed",1.5,44.85,30.0,small_seller
"575df70bde3f9f2b30bf8d2e9910d725",2.2,417.52,221.58,small_seller
"577719699805dd125d5b6fdde5943bba",1.6,215.56,184.4,small_seller
"578460d8319c51dab351cd9db95eadfe",1.0,235.0,235.0,small_seller
"578fa3a9cb6b6dceab39231ad59cdaca",1.0,50.0,50.0,small_seller
"5795aebfe331fbcd02a2c4b679fb7952",2.0,426.67,260.0,small_seller
"579891617139df7d8671d373f0669622",1.1,40.04,35.86,small_seller
"57a834594e1e9e9219603bfec184eadc",1.0,139.0,139.0,small_seller
"57c764b4a836300be881e2ff86e449f9",2.1,86.5,30.64,small_seller
"57d2ba47f7a3209aa347532ae75c1165",1.0,159.0,159.0,small_seller
"57df9869a600bd6b7c405f2a862eccfb",1.3,31.25,25.0,small_seller
"57e632711dec9ec14ca7546769483e7e",3.3,334.21,108.79,small_seller
"57fe6232e67823593374a2281d7a8af8",1.6,35.74,22.8,small_seller
"582d4f8675b945722eda7c0cb61ba4c7",3.1,247.52,84.95,small_seller
"585175ec331ea177fa47199e39a6170a",1.0,3549.0,3549.0,medium_seller
"586a871d4f1221763fddb6ceefdeb95e",1.0,198.0,198.0,small_seller
"5882820ef11c4c068eea0677a7a879b4",1.8,1240.69,798.75,medium_seller
"5882f40daf39bc2a465e0cb453ddc222",1.0,640.0,640.0,small_seller
"58b98ccb79873e04eac4357cacc590d9",1.0,23.0,23.0,small_seller
"58c851d1a3c7cd3da329eb59453fed44",2.0,268.99,134.0,small_seller
"58e4b302b54937e55a678c4d15111da4",1.5,139.89,82.5,small_seller
"58f1a6197ed863543e0136bdedb3fce2",11.0,1708.25,162.0,medium_seller
"59417c56835dd8e2e72f91f809cd4092",2.3,4557.38,1608.25,medium_seller
"594f9aaa48e5bf431f011ddc5669b0d5",7.4,649.76,77.8,small_seller
"5962468f885ea01a1b6a97a218797b0a",1.6,158.2,94.4,small_seller
"596849622429351f47b32e6cae1055ff",4.7,368.23,73.33,small_seller
"5996cddab893a4652a15592fb58ab8db",1.0,810.0,810.0,small_seller
"59b22a78efb79a4797979612b885db36",8.9,1941.75,218.93,medium_seller
"59bbc819b99a733f02f0d6b49d1c253d",1.0,69.9,70.0,small_seller
"59cd88080b93f3c18508673122d26169",2.0,78.47,38.8,small_seller
"59cea8e446d3834393058e7e0666b6fb",3.3,232.2,56.67,small_seller
"59de1d4c8c057c2a53acd4ca66531af2",1.0,135.0,135.0,small_seller
"59fb871bf6f4522a87ba567b42dafecf",8.3,1439.91,174.47,medium_seller
"5a05a16bb50629ee31afab8a6d4c2674",2.8,158.86,52.4,small_seller
"5a32c398a06c345440bf2a683b017ad3",1.0,39.9,40.0,small_seller
"5a413ade68e8f8d93071a7f52a64cb9e",14.0,778.9,56.0,small_seller
"5a4236931428800e9d9cc04af0987118",1.0,44.97,45.0,small_seller
